mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_Model__criterion,param_Model__min_samples_leaf,param_Model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.941500743230184,0.0166433773017412,0.10224358240763347,0.0013304244556240686,entropy,50,200,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 200}",0.8097624280481424,0.800309422522945,0.8334371036550213,0.8145029847420363,0.013933544000556063,50
1.169599135716756,0.007296437755358115,0.1618975798288981,0.03448462297739352,entropy,50,500,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 500}",0.8096242804814233,0.8000351711663429,0.8325807364548286,0.814080062700865,0.013655132157961443,58
1.628266970316569,0.03712084772997361,0.20801297823588052,0.0010254909474326185,entropy,50,1000,"{'Model__criterion': 'entropy', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 1000}",0.809673469387755,0.8000069086219602,0.8327075668480026,0.8141293149525725,0.013716758166010834,55
0.842801014582316,0.01603692012093102,0.09094095230102539,0.0034914820560321604,log_loss,15,100,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 100}",0.8115269492412349,0.8023568868493334,0.8312967097470728,0.8150601819458804,0.012075902653549703,28
0.9583731492360433,0.013673462155025096,0.10053157806396484,0.0006781955513222233,log_loss,15,200,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 200}",0.8114139194139195,0.8019507436189455,0.8321300168757796,0.8151648933028816,0.012602896159598182,13
1.2389336427052815,0.03942431879682515,0.15940205256144205,0.015516389813319629,log_loss,15,500,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 500}",0.8119016221873365,0.8012399929657668,0.83147804576376,0.8148732203056211,0.012522187130210173,37
1.7681248982747395,0.01944143830211796,0.2036286989847819,0.0025125921359810833,log_loss,15,1000,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 15, 'Model__n_estimators': 1000}",0.8120648874934588,0.8019015458565016,0.831345974445248,0.8151041359317363,0.012211234363804098,20
0.8448851108551025,0.009394878771976884,0.08938805262247722,0.00033030840328693593,log_loss,20,100,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 100}",0.8106373626373626,0.7999587576204193,0.8338458958313679,0.81481400536305,0.014146089975101729,40
0.9759403864542643,0.04321900681775171,0.10108884175618489,0.0017176161741547444,log_loss,20,200,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 200}",0.8111606488749344,0.801398053862129,0.8326467721140844,0.8150684916170494,0.013053071778202188,26
1.2277787526448567,0.010461437165572537,0.1423645814259847,0.012444603085995369,log_loss,20,500,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 500}",0.8109094714809002,0.801293377771823,0.8326017001561796,0.8149348498029676,0.013094668523424068,34
1.7169430255889893,0.02537068256311378,0.20621323585510254,0.006331156605246806,log_loss,20,1000,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 20, 'Model__n_estimators': 1000}",0.8109199372056514,0.8014713271253432,0.8328532645723931,0.8150815096344625,0.013145227607838487,22
0.8487149874369303,0.011742367566378682,0.08993697166442871,0.0006267282422210375,log_loss,25,100,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 100}",0.8100816326530613,0.8014242228847056,0.8340764965462302,0.8151941173613325,0.0138117309737291,11
0.9463596343994141,0.019596837321902212,0.10189159711201985,0.0004795852916551982,log_loss,25,200,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 200}",0.8107336473050759,0.8015309924968178,0.8333647788853601,0.8152098062290847,0.013375960725435064,9
1.2148956457773845,0.006655284063106941,0.1548006534576416,0.014476319187466476,log_loss,25,500,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 500}",0.8107545787545788,0.8009762092181951,0.8332788277098204,0.8150032052275314,0.013525356693605257,30
1.6955755551656086,0.024498842293076355,0.2023289998372396,0.0027886145051369557,log_loss,25,1000,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 25, 'Model__n_estimators': 1000}",0.810815279958137,0.8014765609298585,0.8330293596637421,0.8151070668505792,0.013234030704534584,18
0.8345026175181071,0.011664846028471391,0.0890645980834961,0.00039323317140221755,log_loss,30,100,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 100}",0.8104908424908426,0.8016681181751188,0.8344643250212257,0.8155410952290624,0.013857045991434076,3
0.9524549643198649,0.006520144605902076,0.1002337137858073,0.0016659519592291156,log_loss,30,200,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 200}",0.8104897959183675,0.8012556943793127,0.8334769346875884,0.8150741416617562,0.013547798127915072,24
1.2012486457824707,0.012575685772129766,0.16011293729146323,0.031957906823897604,log_loss,30,500,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 500}",0.8104416535845108,0.8006935837743686,0.8330440342546879,0.8147264238711891,0.01355008865597314,45
1.6841986179351807,0.027715362494290397,0.20148499806722006,0.0066343161577656126,log_loss,30,1000,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 30, 'Model__n_estimators': 1000}",0.810421768707483,0.8008600187579553,0.8330985398782009,0.8147934424478797,0.013519472609893397,43
0.8369808197021484,0.007147901707299954,0.0888829231262207,0.0010164030384386244,log_loss,50,100,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 100}",0.8100408163265306,0.7996855530247203,0.8332379484921858,0.8143214392811456,0.014028152885322711,52
0.9197463194529215,0.013498694750867173,0.10005458196004231,0.0019696184302471238,log_loss,50,200,"{'Model__criterion': 'log_loss', 'Model__min_samples_leaf': 50, 'Model__n_estimators': 200}",0.8097624280481424,0.800309422522945,0.8334371036550213,0.8145029847420363,0.013933544000556063,50
